"customer_id","signup_date","city","acquisition_channel"
"CUST055607","31-12-2024","Hyderabad","Paid"
"CUST055614","15-12-2024","Mumbai","Organic"
"CUST055620","05-12-2024","Mumbai","Organic"
"CUST055636","30-12-2024","Bengaluru","Organic"
"CUST055642","27-12-2024","Bengaluru","Organic"
"CUST055651","19-12-2024","Delhi","Referral"
"CUST055677","22-11-2024","Delhi","Paid"
"CUST055693","24-11-2024","Bengaluru","Social"
"CUST055698","21-11-2024","Hyderabad","Organic"
"CUST055709","19-12-2024","Kolkata","Paid"
"CUST055716","03-12-2024","Mumbai","Social"
"CUST055720","11-12-2024","Bengaluru","Organic"
"CUST055730","23-11-2024","Bengaluru","Paid"
"CUST055732","24-12-2024","Delhi","Social"
"CUST055737","26-12-2024","Ahmedabad","Organic"
"CUST055740","04-12-2024","Hyderabad","Social"
"CUST055745","20-11-2024","Delhi","Organic"
"CUST055746","18-12-2024","Mumbai","Social"
"CUST055747","27-12-2024","Bengaluru","Paid"
"CUST055748","31-12-2024","Bengaluru","Referral"
"CUST055754","20-12-2024","Chennai","Organic"
"CUST055769","20-12-2024","Delhi","Organic"
"CUST055770","10-12-2024","Mumbai","Referral"
"CUST055771","29-11-2024","Ahmedabad","Organic"
"CUST055795","13-12-2024","Hyderabad","Paid"
"CUST055819","06-12-2024","Chennai","Referral"
"CUST055820","14-12-2024","Bengaluru","Organic"
"CUST055830","19-11-2024","Mumbai","Referral"
"CUST055840","20-12-2024","Bengaluru","Organic"
"CUST055847","03-12-2024","Bengaluru","Organic"
"CUST055849","30-11-2024","Pune","Organic"
"CUST055850","13-12-2024","Hyderabad","Referral"
"CUST055855","25-11-2024","Ahmedabad","Referral"
"CUST055856","19-12-2024","Bengaluru","Social"
"CUST055857","18-11-2024","Bengaluru","Organic"
"CUST055861","16-11-2024","Mumbai","Organic"
"CUST055865","11-12-2024","Bengaluru","Referral"
"CUST055884","01-12-2024","Hyderabad","Organic"
"CUST055919","28-11-2024","Delhi","Organic"
"CUST055933","20-11-2024","Hyderabad","Social"
"CUST055940","24-12-2024","Hyderabad","Paid"
"CUST055952","03-12-2024","Chennai","Paid"
"CUST055959","20-12-2024","Bengaluru","Organic"
"CUST055963","24-11-2024","Bengaluru","Organic"
"CUST055966","22-12-2024","Hyderabad","Paid"
"CUST055970","24-11-2024","Mumbai","Referral"
"CUST055974","03-12-2024","Chennai","Organic"
"CUST055977","18-12-2024","Hyderabad","Paid"
"CUST055985","27-12-2024","Delhi","Organic"
"CUST055987","10-12-2024","Kolkata","Paid"
"CUST056000","19-12-2024","Bengaluru","Paid"
"CUST056001","28-11-2024","Bengaluru","Organic"
"CUST056022","20-12-2024","Chennai","Organic"
"CUST056027","16-11-2024","Bengaluru","Social"
"CUST056040","15-12-2024","Kolkata","Organic"
"CUST056049","04-12-2024","Ahmedabad","Organic"
"CUST056050","26-11-2024","Mumbai","Organic"
"CUST056052","09-12-2024","Mumbai","Paid"
"CUST056055","26-12-2024","Bengaluru","Organic"
"CUST056058","10-12-2024","Delhi","Organic"
"CUST056082","01-12-2024","Kolkata","Paid"
"CUST056098","19-12-2024","Bengaluru","Organic"
"CUST056102","22-12-2024","Mumbai","Organic"
"CUST056126","29-11-2024","Bengaluru","Social"
"CUST056132","19-12-2024","Pune","Referral"
"CUST056145","13-12-2024","Bengaluru","Organic"
"CUST056152","17-12-2024","Hyderabad","Organic"
"CUST056166","25-12-2024","Bengaluru","Paid"
"CUST056170","31-12-2024","Delhi","Paid"
"CUST056171","23-11-2024","Delhi","Organic"
"CUST056173","28-12-2024","Delhi","Organic"
"CUST056174","24-11-2024","Delhi","Organic"
"CUST056175","18-12-2024","Mumbai","Paid"
"CUST056177","19-12-2024","Delhi","Organic"
"CUST056201","07-12-2024","Chennai","Organic"
"CUST056208","05-11-2024","Chennai","Paid"
"CUST056223","04-12-2024","Bengaluru","Organic"
"CUST056238","17-11-2024","Hyderabad","Referral"
"CUST056265","29-12-2024","Kolkata","Organic"
"CUST056270","19-12-2024","Delhi","Paid"
"CUST056275","18-11-2024","Pune","Social"
"CUST056278","30-12-2024","Kolkata","Organic"
"CUST056280","10-11-2024","Mumbai","Organic"
"CUST056282","14-12-2024","Mumbai","Paid"
"CUST056286","30-12-2024","Bengaluru","Organic"
"CUST056289","22-11-2024","Mumbai","Organic"
"CUST056293","08-12-2024","Mumbai","Social"
"CUST056305","12-12-2024","Mumbai","Social"
"CUST056308","27-12-2024","Chennai","Paid"
"CUST056310","08-12-2024","Mumbai","Paid"
"CUST056317","14-12-2024","Bengaluru","Organic"
"CUST056328","15-11-2024","Hyderabad","Paid"
"CUST056333","14-12-2024","Bengaluru","Organic"
"CUST056339","30-12-2024","Delhi","Organic"
"CUST056340","25-12-2024","Pune","Organic"
"CUST056347","21-12-2024","Bengaluru","Paid"
"CUST056352","24-12-2024","Kolkata","Organic"
"CUST056353","17-11-2024","Hyderabad","Organic"
"CUST056356","21-12-2024","Mumbai","Organic"
"CUST056360","30-11-2024","Bengaluru","Organic"
"CUST056372","04-12-2024","Chennai","Paid"
"CUST056373","08-12-2024","Delhi","Organic"
"CUST056374","07-12-2024","Delhi","Organic"
"CUST056377","23-12-2024","Chennai","Paid"
"CUST056381","29-12-2024","Ahmedabad","Organic"
"CUST056383","30-11-2024","Mumbai","Paid"
"CUST056390","27-12-2024","Delhi","Organic"
"CUST056394","13-12-2024","Pune","Organic"
"CUST056397","28-12-2024","Pune","Social"
"CUST056404","23-12-2024","Bengaluru","Referral"
"CUST056407","17-11-2024","Mumbai","Social"
"CUST056418","22-11-2024","Ahmedabad","Organic"
"CUST056435","10-12-2024","Mumbai","Referral"
"CUST056437","19-12-2024","Pune","Referral"
"CUST056439","05-12-2024","Delhi","Organic"
"CUST056456","21-12-2024","Bengaluru","Organic"
"CUST056459","08-12-2024","Hyderabad","Referral"
"CUST056466","25-12-2024","Delhi","Organic"
"CUST056473","01-12-2024","Delhi","Paid"
"CUST056474","08-12-2024","Mumbai","Social"
"CUST056485","13-12-2024","Hyderabad","Organic"
"CUST056489","23-12-2024","Delhi","Paid"
"CUST056515","19-12-2024","Mumbai","Organic"
"CUST056520","11-12-2024","Delhi","Organic"
"CUST056521","17-11-2024","Delhi","Organic"
"CUST056528","14-12-2024","Chennai","Organic"
"CUST056536","21-12-2024","Bengaluru","Social"
"CUST056558","29-12-2024","Mumbai","Paid"
"CUST056559","30-12-2024","Mumbai","Paid"
"CUST056562","20-11-2024","Delhi","Paid"
"CUST056572","05-12-2024","Delhi","Referral"
"CUST056573","29-12-2024","Bengaluru","Organic"
"CUST056579","24-12-2024","Bengaluru","Paid"
"CUST056604","28-12-2024","Delhi","Organic"
"CUST056607","29-11-2024","Kolkata","Organic"
"CUST056611","25-11-2024","Pune","Paid"
"CUST056617","17-12-2024","Hyderabad","Organic"
"CUST056618","31-12-2024","Hyderabad","Paid"
"CUST056650","16-12-2024","Delhi","Organic"
"CUST056662","12-11-2024","Bengaluru","Organic"
"CUST056669","04-11-2024","Bengaluru","Organic"
"CUST056681","24-11-2024","Bengaluru","Organic"
"CUST056691","11-12-2024","Bengaluru","Referral"
"CUST056695","21-11-2024","Ahmedabad","Paid"
"CUST056704","19-12-2024","Mumbai","Social"
"CUST056722","20-12-2024","Mumbai","Social"
"CUST056733","02-12-2024","Hyderabad","Referral"
"CUST056734","14-12-2024","Chennai","Social"
"CUST056740","02-12-2024","Pune","Organic"
"CUST056778","14-12-2024","Ahmedabad","Organic"
"CUST056779","26-12-2024","Mumbai","Organic"
"CUST056784","08-12-2024","Bengaluru","Social"
"CUST056792","19-11-2024","Bengaluru","Organic"
"CUST056798","10-12-2024","Pune","Organic"
"CUST056801","26-12-2024","Delhi","Social"
"CUST056807","13-12-2024","Bengaluru","Organic"
"CUST056811","21-12-2024","Bengaluru","Organic"
"CUST056813","24-12-2024","Bengaluru","Paid"
"CUST056819","31-12-2024","Hyderabad","Organic"
"CUST056826","27-12-2024","Bengaluru","Organic"
"CUST056833","20-12-2024","Mumbai","Social"
"CUST056837","30-12-2024","Delhi","Referral"
"CUST056839","01-12-2024","Ahmedabad","Organic"
"CUST056840","18-12-2024","Mumbai","Organic"
"CUST056843","03-12-2024","Bengaluru","Paid"
"CUST056844","20-11-2024","Chennai","Referral"
"CUST056853","31-12-2024","Kolkata","Social"
"CUST056892","26-11-2024","Bengaluru","Organic"
"CUST056900","08-12-2024","Chennai","Organic"
"CUST056903","20-12-2024","Chennai","Organic"
"CUST056918","06-12-2024","Bengaluru","Organic"
"CUST056921","14-12-2024","Pune","Organic"
"CUST056923","14-12-2024","Chennai","Social"
"CUST056925","10-12-2024","Kolkata","Organic"
"CUST056927","31-12-2024","Hyderabad","Organic"
"CUST056930","26-12-2024","Hyderabad","Organic"
"CUST056937","24-12-2024","Pune","Organic"
"CUST056963","17-12-2024","Bengaluru","Organic"
"CUST056964","15-12-2024","Bengaluru","Paid"
"CUST056970","24-12-2024","Mumbai","Social"
"CUST056981","26-11-2024","Bengaluru","Referral"
"CUST056997","29-12-2024","Mumbai","Referral"
"CUST056999","30-11-2024","Chennai","Organic"
"CUST057000","14-11-2024","Hyderabad","Paid"
"CUST057003","23-12-2024","Delhi","Organic"
"CUST057004","23-11-2024","Bengaluru","Organic"
"CUST057008","21-11-2024","Bengaluru","Organic"
"CUST057010","05-12-2024","Mumbai","Organic"
"CUST057011","21-12-2024","Bengaluru","Organic"
"CUST057013","13-12-2024","Bengaluru","Paid"
"CUST057032","19-12-2024","Bengaluru","Organic"
"CUST057046","21-12-2024","Bengaluru","Organic"
"CUST057078","25-12-2024","Delhi","Social"
"CUST057113","04-12-2024","Bengaluru","Paid"
"CUST057135","19-12-2024","Bengaluru","Referral"
"CUST057136","29-11-2024","Chennai","Organic"
"CUST057144","01-12-2024","Bengaluru","Organic"
"CUST057154","20-11-2024","Mumbai","Paid"
"CUST057168","04-12-2024","Bengaluru","Referral"
"CUST057175","27-11-2024","Ahmedabad","Referral"
"CUST057188","30-12-2024","Mumbai","Paid"
"CUST057202","30-12-2024","Delhi","Organic"
"CUST057224","20-12-2024","Delhi","Paid"
"CUST057239","24-11-2024","Ahmedabad","Paid"
"CUST057242","09-12-2024","Delhi","Organic"
"CUST057247","26-12-2024","Hyderabad","Organic"
"CUST057269","28-12-2024","Chennai","Paid"
"CUST057286","29-12-2024","Mumbai","Organic"
"CUST057288","30-12-2024","Pune","Paid"
"CUST057293","14-12-2024","Bengaluru","Organic"
"CUST057303","03-12-2024","Delhi","Social"
"CUST057306","25-11-2024","Pune","Organic"
"CUST057308","29-12-2024","Mumbai","Organic"
"CUST057318","23-12-2024","Delhi","Organic"
"CUST057344","28-12-2024","Mumbai","Organic"
"CUST057372","31-12-2024","Hyderabad","Referral"
"CUST057406","27-12-2024","Bengaluru","Paid"
"CUST057414","17-11-2024","Mumbai","Organic"
"CUST057427","29-11-2024","Delhi","Organic"
"CUST057460","23-11-2024","Pune","Organic"
"CUST057469","27-11-2024","Mumbai","Organic"
"CUST057501","02-12-2024","Hyderabad","Organic"
"CUST057515","31-12-2024","Bengaluru","Organic"
"CUST057517","30-11-2024","Bengaluru","Organic"
"CUST057525","30-12-2024","Chennai","Paid"
"CUST057527","24-12-2024","Pune","Organic"
"CUST057552","19-12-2024","Bengaluru","Organic"
"CUST057562","24-11-2024","Bengaluru","Referral"
"CUST057563","08-12-2024","Ahmedabad","Referral"
"CUST057566","29-12-2024","Bengaluru","Organic"
"CUST057576","12-11-2024","Delhi","Organic"
"CUST057577","16-12-2024","Delhi","Paid"
"CUST057579","10-12-2024","Bengaluru","Paid"
"CUST057592","05-12-2024","Kolkata","Paid"
"CUST057594","12-12-2024","Bengaluru","Paid"
"CUST057602","27-12-2024","Bengaluru","Referral"
"CUST057606","17-11-2024","Chennai","Paid"
"CUST057609","15-11-2024","Delhi","Organic"
"CUST057610","18-11-2024","Pune","Social"
"CUST057611","26-12-2024","Kolkata","Social"
"CUST057625","22-12-2024","Hyderabad","Paid"
"CUST057627","24-11-2024","Kolkata","Social"
"CUST057642","27-11-2024","Pune","Organic"
"CUST057652","15-12-2024","Ahmedabad","Organic"
"CUST057659","23-11-2024","Bengaluru","Organic"
"CUST057696","30-12-2024","Bengaluru","Organic"
"CUST057698","26-12-2024","Bengaluru","Organic"
"CUST057699","26-12-2024","Hyderabad","Organic"
"CUST057712","26-11-2024","Mumbai","Organic"
"CUST057745","26-11-2024","Chennai","Organic"
"CUST057765","29-12-2024","Delhi","Organic"
"CUST057772","29-11-2024","Bengaluru","Organic"
"CUST057778","20-11-2024","Hyderabad","Organic"
"CUST057779","18-12-2024","Delhi","Referral"
"CUST057781","29-11-2024","Pune","Organic"
"CUST057799","05-12-2024","Ahmedabad","Organic"
"CUST057821","26-11-2024","Pune","Social"
"CUST057863","03-12-2024","Mumbai","Organic"
"CUST057872","26-12-2024","Pune","Referral"
"CUST057879","10-11-2024","Delhi","Organic"
"CUST057895","06-12-2024","Pune","Organic"
"CUST057899","31-12-2024","Delhi","Organic"
"CUST057901","01-12-2024","Delhi","Organic"
"CUST057912","31-12-2024","Bengaluru","Referral"
"CUST057927","18-12-2024","Delhi","Paid"
"CUST057931","28-11-2024","Delhi","Paid"
"CUST057945","21-11-2024","Delhi","Organic"
"CUST057960","25-12-2024","Kolkata","Organic"
"CUST057986","19-12-2024","Hyderabad","Organic"
"CUST057988","28-12-2024","Bengaluru","Organic"
"CUST057990","31-12-2024","Delhi","Paid"
"CUST057995","29-12-2024","Hyderabad","Organic"
"CUST058006","13-12-2024","Delhi","Organic"
"CUST058033","07-12-2024","Mumbai","Referral"
"CUST058034","28-11-2024","Mumbai","Paid"
"CUST058038","30-12-2024","Bengaluru","Organic"
"CUST058055","15-12-2024","Delhi","Paid"
"CUST058069","05-12-2024","Mumbai","Paid"
"CUST058070","28-11-2024","Ahmedabad","Organic"
"CUST058078","28-12-2024","Ahmedabad","Paid"
"CUST058094","01-12-2024","Bengaluru","Paid"
"CUST058114","03-12-2024","Kolkata","Paid"
"CUST058124","09-12-2024","Ahmedabad","Referral"
"CUST058128","12-11-2024","Ahmedabad","Paid"
"CUST058151","31-12-2024","Bengaluru","Organic"
"CUST058161","02-12-2024","Pune","Organic"
"CUST058172","22-12-2024","Bengaluru","Organic"
"CUST058182","06-12-2024","Pune","Organic"
"CUST058184","28-11-2024","Mumbai","Organic"
"CUST058198","01-12-2024","Bengaluru","Referral"
"CUST058203","02-12-2024","Bengaluru","Referral"
"CUST058214","27-12-2024","Delhi","Organic"
"CUST058223","26-12-2024","Chennai","Organic"
"CUST058225","04-12-2024","Pune","Paid"
"CUST058236","02-12-2024","Bengaluru","Referral"
"CUST058238","17-12-2024","Delhi","Organic"
"CUST058251","27-12-2024","Delhi","Referral"
"CUST058255","24-12-2024","Ahmedabad","Paid"
"CUST058260","02-12-2024","Hyderabad","Organic"
"CUST058293","25-12-2024","Delhi","Referral"
"CUST058300","01-12-2024","Hyderabad","Organic"
"CUST058305","29-12-2024","Delhi","Organic"
"CUST058311","09-12-2024","Chennai","Organic"
"CUST058320","10-12-2024","Hyderabad","Referral"
"CUST058340","13-12-2024","Hyderabad","Organic"
"CUST058344","30-11-2024","Chennai","Organic"
"CUST058355","09-12-2024","Chennai","Organic"
"CUST058361","19-12-2024","Ahmedabad","Organic"
"CUST058364","01-12-2024","Kolkata","Paid"
"CUST058376","12-12-2024","Delhi","Organic"
"CUST058389","30-12-2024","Chennai","Social"
"CUST058398","24-12-2024","Delhi","Organic"
"CUST058407","04-12-2024","Bengaluru","Organic"
"CUST058435","22-11-2024","Delhi","Social"
"CUST058447","24-12-2024","Mumbai","Organic"
"CUST058450","16-12-2024","Hyderabad","Paid"
"CUST058514","18-11-2024","Pune","Referral"
"CUST058517","18-12-2024","Ahmedabad","Paid"
"CUST058519","05-12-2024","Delhi","Paid"
"CUST058521","13-12-2024","Chennai","Organic"
"CUST058525","09-11-2024","Chennai","Organic"
"CUST058529","13-12-2024","Hyderabad","Organic"
"CUST058533","03-12-2024","Hyderabad","Organic"
"CUST058536","31-12-2024","Bengaluru","Organic"
"CUST058540","21-12-2024","Kolkata","Organic"
"CUST058549","04-12-2024","Hyderabad","Organic"
"CUST058556","18-11-2024","Chennai","Social"
"CUST058557","30-11-2024","Bengaluru","Organic"
"CUST058561","01-12-2024","Bengaluru","Organic"
"CUST058564","27-11-2024","Bengaluru","Organic"
"CUST058571","19-12-2024","Ahmedabad","Paid"
"CUST058572","23-12-2024","Delhi","Social"
"CUST058580","24-11-2024","Delhi","Paid"
"CUST058595","13-12-2024","Delhi","Referral"
"CUST058603","16-12-2024","Ahmedabad","Paid"
"CUST058610","19-12-2024","Chennai","Social"
"CUST058615","29-12-2024","Kolkata","Organic"
"CUST058622","13-12-2024","Chennai","Organic"
"CUST058631","26-12-2024","Chennai","Organic"
"CUST058636","10-12-2024","Pune","Organic"
"CUST058637","27-12-2024","Bengaluru","Organic"
"CUST058643","25-12-2024","Bengaluru","Organic"
"CUST058673","22-12-2024","Kolkata","Organic"
"CUST058682","24-12-2024","Chennai","Organic"
"CUST058683","27-12-2024","Hyderabad","Social"
"CUST058714","22-11-2024","Hyderabad","Organic"
"CUST058731","26-12-2024","Ahmedabad","Organic"
"CUST058736","20-11-2024","Kolkata","Organic"
"CUST058745","13-12-2024","Bengaluru","Organic"
"CUST058747","13-12-2024","Bengaluru","Paid"
"CUST058753","18-12-2024","Kolkata","Organic"
"CUST058758","23-12-2024","Mumbai","Organic"
"CUST058761","23-12-2024","Bengaluru","Organic"
"CUST058771","11-11-2024","Bengaluru","Organic"
"CUST058793","21-12-2024","Delhi","Organic"
"CUST058795","29-12-2024","Ahmedabad","Social"
"CUST058811","07-12-2024","Delhi","Organic"
"CUST058817","08-12-2024","Bengaluru","Organic"
"CUST058836","28-12-2024","Delhi","Organic"
"CUST058847","26-12-2024","Bengaluru","Organic"
"CUST058851","10-12-2024","Bengaluru","Organic"
"CUST058854","16-11-2024","Bengaluru","Social"
"CUST058867","20-12-2024","Chennai","Paid"
"CUST058872","09-12-2024","Ahmedabad","Organic"
"CUST058878","03-12-2024","Delhi","Organic"
"CUST058881","24-12-2024","Delhi","Paid"
"CUST058891","16-11-2024","Mumbai","Organic"
"CUST058899","16-11-2024","Delhi","Paid"
"CUST058915","12-12-2024","Delhi","Organic"
"CUST058916","27-12-2024","Bengaluru","Organic"
"CUST058926","06-12-2024","Pune","Referral"
"CUST058931","22-12-2024","Chennai","Paid"
"CUST058935","04-11-2024","Pune","Referral"
"CUST058945","25-12-2024","Delhi","Organic"
"CUST058959","30-12-2024","Bengaluru","Paid"
"CUST058964","23-12-2024","Hyderabad","Organic"
"CUST058966","27-11-2024","Chennai","Organic"
"CUST058984","22-11-2024","Delhi","Organic"
"CUST058987","23-12-2024","Bengaluru","Organic"
"CUST058994","21-11-2024","Mumbai","Referral"
"CUST059007","13-12-2024","Kolkata","Organic"
"CUST059014","21-12-2024","Chennai","Organic"
"CUST059025","19-11-2024","Bengaluru","Referral"
"CUST059026","16-12-2024","Chennai","Social"
"CUST059040","12-11-2024","Hyderabad","Social"
"CUST059043","24-12-2024","Hyderabad","Organic"
"CUST059057","06-12-2024","Bengaluru","Organic"
"CUST059065","25-11-2024","Kolkata","Organic"
"CUST059067","28-12-2024","Pune","Organic"
"CUST059084","26-11-2024","Kolkata","Referral"
"CUST059091","20-11-2024","Mumbai","Organic"
"CUST059094","17-11-2024","Delhi","Organic"
"CUST059105","25-12-2024","Delhi","Referral"
"CUST059125","19-12-2024","Pune","Paid"
"CUST059126","29-11-2024","Kolkata","Paid"
"CUST059147","13-12-2024","Ahmedabad","Social"
"CUST059150","21-12-2024","Chennai","Paid"
"CUST059153","04-12-2024","Hyderabad","Paid"
"CUST059172","05-12-2024","Bengaluru","Paid"
"CUST059190","17-12-2024","Delhi","Organic"
"CUST059199","25-12-2024","Bengaluru","Organic"
"CUST059200","06-12-2024","Delhi","Organic"
"CUST059213","13-12-2024","Bengaluru","Referral"
"CUST059216","19-12-2024","Bengaluru","Referral"
"CUST059222","10-12-2024","Ahmedabad","Paid"
"CUST059223","12-12-2024","Kolkata","Organic"
"CUST059234","13-12-2024","Delhi","Paid"
"CUST059236","25-12-2024","Mumbai","Organic"
"CUST059290","11-12-2024","Kolkata","Organic"
"CUST059294","15-12-2024","Bengaluru","Organic"
"CUST059297","15-11-2024","Bengaluru","Organic"
"CUST059307","25-12-2024","Bengaluru","Organic"
"CUST059313","20-12-2024","Ahmedabad","Referral"
"CUST059315","23-12-2024","Mumbai","Social"
"CUST059329","25-12-2024","Bengaluru","Paid"
"CUST059343","28-11-2024","Hyderabad","Organic"
"CUST059350","14-11-2024","Bengaluru","Referral"
"CUST059352","10-12-2024","Ahmedabad","Organic"
"CUST059359","20-11-2024","Chennai","Organic"
"CUST059377","27-12-2024","Bengaluru","Organic"
"CUST059387","30-11-2024","Chennai","Paid"
"CUST059412","10-12-2024","Kolkata","Organic"
"CUST059420","12-12-2024","Bengaluru","Organic"
"CUST059425","17-12-2024","Bengaluru","Referral"
"CUST059433","01-12-2024","Mumbai","Organic"
"CUST059446","19-12-2024","Bengaluru","Social"
"CUST059452","15-12-2024","Ahmedabad","Referral"
"CUST059456","29-11-2024","Delhi","Organic"
